web-scraper-order,web-scraper-start-url,TIENDA,TIENDA-href,PRODUCTOS,PRODUCTOS-href,DESCRIPCION,IMAGEN-src,TEXTOPROD,PRECIO
"1604870645-2162","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Piernas de pollo campesino empacada al vacío. Pacho, Cund. – (1.000 g)","https://biotico.co/tienda/pollo-campesino/piernitas-de-pollo-campesino-empacada-al-vacio-1-000-g/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/08/piernitas-de-pollo.jpg?ssl=1","",""
"1604870496-2048","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Falafels de garabanzo vegano (5 uds.)","https://biotico.co/tienda/veggielistos/falafels-de-garabanzo-x-5-vegano/","","https://i2.wp.com/biotico.co/wp-content/uploads/2018/10/falafel.jpg?ssl=1","",""
"1604870326-1897","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón de baño ecológico hojas de té y aloe vera. (Galón)","https://biotico.co/tienda/hogar-ecologico/jabon-para-ducha-ecologico-de-sabila-y-aloe-vera-galon/","","","","$53,000"
"1604870411-1977","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Lulo. Ecológico de confianza. 500 g.  San Franisco, Cundinamarca. Agricultura familiar.","https://biotico.co/tienda/frutasbiotico/lulo-ecologico-de-confianza-500-g-san-francisco-cundinamarca-a/","Fruta: Lulo. Ecológico de confianza. 500 g.  San Franisco, Cundinamarca. Agricultura familiar.","","",""
"1604870387-1959","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Manzana criolla.  Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/manzana-criolla-monterrey-casanare-bpa-500-g/","Frutas: Manzana criolla.  Monterrey, Casanare – BPA (500 g)","","",""
"1604870425-1991","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Fresas de producción limpia x 500g. Vda. Alto Cascajal. Subachoque, Cundinamarca.","https://biotico.co/tienda/frutasbiotico/fresasubachoque/","","https://i2.wp.com/biotico.co/wp-content/uploads/2017/01/cropped-13606770_10157068311795526_4177159778055929561_n1.png?ssl=1","",""
"1604870752-2249","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Spirulina deshidratada Spiritulina x100 g. Cultivada en Colombia. Cumaral, Meta.","https://biotico.co/tienda/proteinas-vegetarianas/spiritulina/","","","","$38,500"
"1604870862-2333","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frijol verde orgánico en cáscara. Certificado Ecocert. 500 g","https://biotico.co/tienda/verduras-organicas-2/frijol-verde-organico-en-cascara-certificado-ecocert-500-g/","Frijol verde orgánico en cáscara. Certificado Ecocert. 500 g","","",""
"1604870785-2273","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Pepino Cohombro Monterrey, Casanare. BPA  Unidad (350 – 400 g Aprox)","https://biotico.co/tienda/verduras-organicas-2/pepino-cohombro-monterrey-casanare-bpa-500-g/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/09/cohombro.jpg?ssl=1","",""
"1604870649-2165","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Pierna pernil de pollo campesino empacada al vacío. Pacho, Cund. – (1.000 g)","https://biotico.co/tienda/pollo-campesino/pierna-pernil-de-pollo-campesino-empacada-al-vacio-1-000-g/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/08/pierna-pernil.jpg?ssl=1","",""
"1604870407-1974","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Mango Tommy x unidad. Unidades Agrícolas Asociadas.","https://biotico.co/tienda/frutasbiotico/mangotommy/","Fruta: Mango Tommy x unidad. Unidades Agrícolas Asociadas.","","",""
"1604870901-2362","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla Tokyo Long White orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund","https://biotico.co/tienda/verduras-organicas-2/cebolla-tokyo-long-white-organica-ecocert/","Cebolla Tokyo Long White orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund","","",""
"1604870350-1923","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lavaloza biodegradable Toronja –  500 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/lozaecolpont/","Lavaloza biodegradable Toronja –  500 mL. Ecolepont","","",""
"1604870399-1969","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Piña miel. Monterrey, Casanare BPA.","https://biotico.co/tienda/frutasbiotico/pina-miel-monterrey-casanare-bpa/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/09/pina-miel-1.jpg?ssl=1","",""
"1604870612-2139","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción orgánico – MOLIDO (340 g)","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/organicodevociongrano/","","","","$27,500"
"1604870321-1893","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico. Coco y vainilla x galón. Eco Le Pont","https://biotico.co/tienda/jabon-ecologico/jabonmanosgalon/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/07/20200704_232300.png?ssl=1","",""
"1604870715-2213","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Plátano agroecológico. Unidades Agrícolas Asociadas. Monterrey, Casanare. (Unidad)","https://biotico.co/tienda/agroecologicos/platanomaduroorganico-agricultura-familiar-fresno-tolima-x-500-g/","Plátano agroecológico. Unidades Agrícolas Asociadas. Monterrey, Casanare. (Unidad)","","",""
"1604870443-2007","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tofu Om shanti Om. Con soya colombiana No GMO – (500 g)","https://biotico.co/tienda/proteinas-vegetarianas/tofu/","","","","$12,000"
"1604870612-2137","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción orgánico – MOLIDO (340 g)","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/organicodevociongrano/",".Café Devoción orgánico – MOLIDO (340 g)","","",""
"1604870901-2363","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla Tokyo Long White orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund","https://biotico.co/tienda/verduras-organicas-2/cebolla-tokyo-long-white-organica-ecocert/","","https://i1.wp.com/biotico.co/wp-content/uploads/2019/03/tokyo.jpg?ssl=1","",""
"1604870953-2404","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajos negros. Paquete de ajos negros y dulces gracias a la aplicación de la reacción de Maillard de manera artesanal por más de 50 horas 125 g -(4 ajos aprox)","https://biotico.co/tienda/verduras-organicas-2/ajonegro/","","","","$21,000"
"1604870361-1944","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tierra 100% orgánica tamizada para agricultura urbana 6 Kg","https://biotico.co/tienda/agricultura-urbana/tierraorganica/","","","","$9,000"
"1604870793-2279","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ortiga orgánica – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas/ortiga/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/08/ortiga.jpeg?ssl=1","",""
"1604870926-2382","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Calabacín amarillo orgánico x 500 g.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/calabacin-amarillo-x-500-g-ecocert/","","","","$4,500"
"1604870688-2194","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mantequilla 100% leche (140 g) Ganadería sostenible. Subachoque, Cund.","https://biotico.co/tienda/lacteos/mantequillaecologica/","Mantequilla 100% leche (140 g) Ganadería sostenible. Subachoque, Cund.","","",""
"1604870321-1892","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico. Coco y vainilla x galón. Eco Le Pont","https://biotico.co/tienda/jabon-ecologico/jabonmanosgalon/","Jabón para manos ecológico. Coco y vainilla x galón. Eco Le Pont","","",""
"1604870866-2336","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Espinaca tierna orgánica – Verde Fresco Orgánico. Madrid, Cund (500 g)","https://biotico.co/tienda/verduras-organicas-2/espinacatierna/","Espinaca tierna orgánica – Verde Fresco Orgánico. Madrid, Cund (500 g)","","",""
"1604870971-2420","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Acelga roja orgánica. (Swiss chard)  Verde Fresco Orgánico. Madrid, Cund. (500 g)","https://biotico.co/tienda/verduras-organicas-2/red-chard/","Acelga roja orgánica. (Swiss chard)  Verde Fresco Orgánico. Madrid, Cund. (500 g)","","",""
"1604870817-2299","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lechuga verde lisa orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/lechuga-verde-lisa-organica-certificada-por-ecocert/","","","","$3,550"
"1604870342-1912","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Hojas de té GALÓN. Libre de sulfatos. Ecolepont.","https://biotico.co/tienda/hogar-ecologico/tegalon/","Multiusos biodegradable – Hojas de té GALÓN. Libre de sulfatos. Ecolepont.","","",""
"1604870478-2034","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miso Teshima  (500 g)","https://biotico.co/tienda/aromaticas-y-condimentos/miso-500-g/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/08/miso.jpg?ssl=1","",""
"1604870474-2030","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa de soya Teshima – (1 Lt)","https://biotico.co/tienda/aromaticas-y-condimentos/soyateshima1lt/","Salsa de soya Teshima – (1 Lt)","","",""
"1604870692-2197","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Galletas macrobióticas x 5 unidades. Elaboradas por el Comedor Tranformación.","https://biotico.co/tienda/panaderia/galletas-macrobioticas-x-5-unidades-elaboradas-por-el-comedor-tranformacion/","Galletas macrobióticas x 5 unidades. Elaboradas por el Comedor Tranformación.","","",""
"1604870806-2289","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mix asiático: tat soi; mostaza y mitzuna.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/mix-asiatico-organico/","","","Mezcla de tatsoi, mostaza y mitzuna orgánicas certificadas por Ecocert.",""
"1604870350-1929","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lavaloza biodegradable Toronja –  500 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/lozaecolpont/","","","","$18,000"
"1604870926-2380","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Calabacín amarillo orgánico x 500 g.  Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/calabacin-amarillo-x-500-g-ecocert/","Calabacín amarillo orgánico x 500 g.  Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870551-2086","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas 100 % Biabejas  (170 g)","https://biotico.co/tienda/miel100/170g-2/","Miel de abejas 100 % Biabejas  (170 g)","","",""
"1604870718-2217","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mercado estándar: Un ejemplar de cada productos en cosecha de nuestra huerta orgánica","https://biotico.co/tienda/verduras-organicas-2/mercadoestandar/","","https://i1.wp.com/biotico.co/wp-content/uploads/2017/02/IMG_20200702_183854_276-e1593912159433.jpg?ssl=1","",""
"1604870854-2327","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Hierbabuena orgánica – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/aromaticas-y-condimentos/mentaorganica-x-atado-ecocert/","Hierbabuena orgánica – Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870770-2259","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Rábano orgánico certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500g.","https://biotico.co/tienda/verduras-organicas-2/rabano/","Rábano orgánico certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500g.","","",""
"1604870748-2241","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tomate cherry mix. Fómeque, Cund (500 g)","https://biotico.co/tienda/tomates-de-agricultura-limpia/cherrymix/","Tomate cherry mix. Fómeque, Cund (500 g)","","",""
"1604870383-1958","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Maracuyá. Unidades Agrícolas Asociadas. Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/frutas-granadilla-unidades-agricolas-asociadas-monterrey-casanare-bpa-500-g/","","","","$4,000"
"1604870905-2367","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla puerro orgánica. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/cebolla-puerro-organica/","","","","$4,600"
"1604870817-2297","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lechuga verde lisa orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/lechuga-verde-lisa-organica-certificada-por-ecocert/","Lechuga verde lisa orgánica. Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870669-2180","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos campesinos -30 unidades. Guateque, Boyacá. Gallinitas de libre pastoreo","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/huevos-30-unidades-guateque-boyaca-gallinitas-de-libre-pastoreo/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/08/guateque.jpg?ssl=1","",""
"1604870838-2316","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale toscano orgánico certificado por Ecocert. Verde Fresco Orgánico. Madrid, Cund.  x 500g – Ecocert","https://biotico.co/tienda/verduras-organicas-2/kale-toscano-organico-x-400g/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/07/kale-toscano-e1532316372626.jpg?ssl=1","",""
"1604870321-1894","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico. Coco y vainilla x galón. Eco Le Pont","https://biotico.co/tienda/jabon-ecologico/jabonmanosgalon/","","","","$53,000"
"1604870764-2258","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Rúgula orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/rugula-organica/","","","","$3,950"
"1604870862-2335","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frijol verde orgánico en cáscara. Certificado Ecocert. 500 g","https://biotico.co/tienda/verduras-organicas-2/frijol-verde-organico-en-cascara-certificado-ecocert-500-g/","","","","$4,500"
"1604870536-2077","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas. Miel del bosque seco  x 1400 g","https://biotico.co/tienda/miel100/miel-de-abejas-miel-del-bosque-seco-x-1400-g/","Miel de abejas. Miel del bosque seco  x 1400 g","","",""
"1604870432-1995","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Banano bocadillo ecológico x 500 g. Agricultura familiar. Monterrey, Casanare.","https://biotico.co/tienda/frutasbiotico/bananitos/","Fruta. Banano bocadillo ecológico x 500 g. Agricultura familiar. Monterrey, Casanare.","","",""
"1604870918-2376","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla cabezona orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund. 500 g","https://biotico.co/tienda/verduras-organicas-de-nuestra-huerta/cebolla-cabezona-organica/","","","","$4,950"
"1604870554-2089","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Té Bitaco -Té Blanco Orgánico Bitaco®️ 20 g","https://biotico.co/tienda/te/te-bitaco-te-blanco-organico-bitaco%ef%b8%8f-20-g/","Té Bitaco -Té Blanco Orgánico Bitaco®️ 20 g","","",""
"1604870422-1989","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Ruibarbo orgánico certificado por Ecocert. 500 g.","https://biotico.co/tienda/frutasbiotico/ruibarbo-organico-certificado-por-ecocert-500-g/","","","","$6,050"
"1604870725-2223","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Zapallo. Unidades Agrícolas Asociadas. Unidad.","https://biotico.co/tienda/verduras-organicas-2/zapallo-unidades-agricolas-asociadas-unidad/","","","","$3,000"
"1604870892-2357","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Champiñones agroecológicos en caja de bagazo de caña. Tabio (250 g)","https://biotico.co/tienda/verduras-organicas-2/champinones250g/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/10/sistema-inmune.jpg?ssl=1","",""
"1604870616-2140","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Café Devoción orgánico – (340 g) GRANO","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/cafe-devocion-organico-340-g-grano/",".Café Devoción orgánico – (340 g) GRANO","","",""
"1604870967-2415","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Aguacate hass ecológico x unidad. Silvania,  Cundinamara","https://biotico.co/tienda/verduras-organicas-2/aguacatehass/","Aguacate hass ecológico x unidad. Silvania,  Cundinamara","","",""
"1604870326-1895","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón de baño ecológico hojas de té y aloe vera. (Galón)","https://biotico.co/tienda/hogar-ecologico/jabon-para-ducha-ecologico-de-sabila-y-aloe-vera-galon/","Jabón de baño ecológico hojas de té y aloe vera. (Galón)","","",""
"1604870425-1992","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Fresas de producción limpia x 500g. Vda. Alto Cascajal. Subachoque, Cundinamarca.","https://biotico.co/tienda/frutasbiotico/fresasubachoque/","","","","$7,200"
"1604870403-1973","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Papaya Maradol. Unidades Agrícolas Asociadas. Monterrey, Casanare – Peso: 800 g – 1 Kg","https://biotico.co/tienda/frutasbiotico/papaya-maradol-unidades-agricolas-asociadas/","","","","$6,100"
"1604870656-2171","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Alitas de pollo campesino empacadas al vacío. Pacho, Cund.- (1.000 g)","https://biotico.co/tienda/pollo-campesino/alitas-de-pollo-campesino-empacadas-al-vacio-1-000-g/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/08/alitas.jpg?ssl=1","",""
"1604870436-2000","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Arándanos orgánicos 125 g.  Subachoque, Cund. Empaque biodegradable.","https://biotico.co/tienda/frutasbiotico/arandanos-organicos/","","","","$8,550"
"1604870481-2037","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Hamburguesas veganas con lentejas – 5 unidades","https://biotico.co/tienda/veggielistos/hamburguesasdelentejas/","","","","$11,050"
"1604870334-1903","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable. Moringa y cardamomo – Galón. Ecolepont.","https://biotico.co/tienda/jabon-ecologico/moringagalon/","","","","$53,000"
"1604870672-2183","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos campesinos – 30 unidades. Galliitas de libre pastoreo. San Fco, Cund.","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/huevosfelipe/","","https://i2.wp.com/biotico.co/wp-content/uploads/2018/09/huevossco.jpg?ssl=1","",""
"1604870395-1966","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Durazno boyacense. Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/durazno-boyacense-monterrey-casanare-bpa-500-g/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/09/durazno.jpg?ssl=1","",""
"1604870414-1983","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Limón Tahití ecológico San Fco, Cundinamarca (500 g)","https://biotico.co/tienda/frutasbiotico/limon-tahiti-de-produccion-ecologica-x-500/","","","","$2,000"
"1604870680-2188","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tortillas 100% maíz – El Chilito (20 uds)","https://biotico.co/tienda/veggielistos/tortillasmaiz/","Tortillas 100% maíz – El Chilito (20 uds)","","",""
"1604870492-2046","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fríjol azuki. Sin herbicidas ni plaguicidas – Sí NPK. Palmira, Valle (500 g)","https://biotico.co/tienda/granos/frijol-azuki-bpa-x-500g/","","","","$11,000"
"1604870809-2291","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Mazorca orgánica. Certificada Ecocert. Verde fresco orgánico. Unidad.","https://biotico.co/tienda/verduras-organicas-2/mazorca-organica-certificada-ecocert-verde-fresco-organico-unidad/","Mazorca orgánica. Certificada Ecocert. Verde fresco orgánico. Unidad.","","",""
"1604870645-2161","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","P. Piernas de pollo campesino empacada al vacío. Pacho, Cund. – (1.000 g)","https://biotico.co/tienda/pollo-campesino/piernitas-de-pollo-campesino-empacada-al-vacio-1-000-g/","P. Piernas de pollo campesino empacada al vacío. Pacho, Cund. – (1.000 g)","","",""
"1604870481-2036","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Hamburguesas veganas con lentejas – 5 unidades","https://biotico.co/tienda/veggielistos/hamburguesasdelentejas/","Hamburguesas veganas con lentejas – 5 unidades","","",""
"1604870957-2405","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajos criollos. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (3 unidades)","https://biotico.co/tienda/verduras-organicas-2/ajos-criollos-asociaciones-agricolas-tierra-verde-monterrey-casanare-3-unidades/","Ajos criollos. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (3 unidades)","","",""
"1604870383-1956","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Maracuyá. Unidades Agrícolas Asociadas. Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/frutas-granadilla-unidades-agricolas-asociadas-monterrey-casanare-bpa-500-g/","Frutas: Maracuyá. Unidades Agrícolas Asociadas. Monterrey, Casanare – BPA (500 g)","","",""
"1604870960-2410","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajo criollo. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (Unidad)","https://biotico.co/tienda/verduras-organicas-2/ajo-criollo-asociaciones-agricolas-tierra-verde-unidad/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/09/ajo-1.jpg?ssl=1","",""
"1604870346-1918","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Hojas de té 500 mL. Libre de sulfatos. Ecolepont","https://biotico.co/tienda/jabon-ecologico/multiusote/","","","$",""
"1604870504-2054","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten🌽 Maíz y semillas de ajonjolí y avena (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten%f0%9f%8c%bd-maiz-y-semillas-de-ajonjoli-y-avena-5-uds-el-semillero-gluten-free/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/07/maizajonjoli.jpg?ssl=1","",""
"1604870729-2225","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Zanahoria orgánica atado –  (1000 g) Certificada por Ecocert.","https://biotico.co/tienda/verduras-organicas-2/zanahoria-organica-atado-1000-g-certificada-por-ecocert/","","https://i0.wp.com/biotico.co/wp-content/uploads/2019/03/zana.jpg?ssl=1","",""
"1604870470-2028","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Salsa de Teriyaki Teshima – (1 Lt)","https://biotico.co/tienda/aromaticas-y-condimentos/salsa-de-soya-teriyski-1-lt/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/09/20200908_122710-rotated.jpg?ssl=1","",""
"1604870509-2056","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾Arroz integral y semillas de chía (5 uds) El Semillero Gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten-%f0%9f%8c%bearroz-integral-y-semillas-de-chia-5-uds-el-semillero-gluten-free-copia/","Arepas sin gluten 🌾Arroz integral y semillas de chía (5 uds) El Semillero Gluten free","","",""
"1604870989-2436","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",". 🗓 Haz clic en el carrito si quieres tu pedido el martes","https://biotico.co/tienda/verduras-organicas/miercoles/",". 🗓 Haz clic en el carrito si quieres tu pedido el martes","","",""
"1604870354-1937","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Jabón para manos ecológico de Coco y vainilla x 250 mL. Ecolepont","https://biotico.co/tienda/jabon-ecologico/jabonmanoscyv/","","","","$14,000"
"1604870737-2230","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Zanahoria baby orgánica. Verde Fresco Orgánico. Madrid, Cund. 500 g","https://biotico.co/tienda/verduras-organicas-2/zanahoria-baby-x-500-g-ecocert/","Zanahoria baby orgánica. Verde Fresco Orgánico. Madrid, Cund. 500 g","","",""
"1604870692-2198","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Galletas macrobióticas x 5 unidades. Elaboradas por el Comedor Tranformación.","https://biotico.co/tienda/panaderia/galletas-macrobioticas-x-5-unidades-elaboradas-por-el-comedor-tranformacion/","","https://i0.wp.com/biotico.co/wp-content/uploads/2019/10/galletas.jpg?ssl=1","",""
"1604870913-2372","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla Junca. Monterrey, Casanare. BPA (250 g)","https://biotico.co/tienda/verduras-organicas-2/cebolla-junca-monterrey-casanare-bpa-250-g/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/09/junca.jpg?ssl=1","",""
"1604870892-2358","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Champiñones agroecológicos en caja de bagazo de caña. Tabio (250 g)","https://biotico.co/tienda/verduras-organicas-2/champinones250g/","","","","$6,000"
"1604870665-2177","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Huevos campesinos- 12 unidades. Gallinas libre pastoreo. San Fco, Cund","https://biotico.co/tienda/huevos-de-gallinas-libres-y-felices/huevos-de-gallinas-libres-y-felices-x-12/","","https://i0.wp.com/biotico.co/wp-content/uploads/2018/09/12-eggs.jpg?ssl=1","",""
"1604870346-1915","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Hojas de té 500 mL. Libre de sulfatos. Ecolepont","https://biotico.co/tienda/jabon-ecologico/multiusote/","Multiusos biodegradable – Hojas de té 500 mL. Libre de sulfatos. Ecolepont","","",""
"1604870346-1917","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Multiusos biodegradable – Hojas de té 500 mL. Libre de sulfatos. Ecolepont","https://biotico.co/tienda/jabon-ecologico/multiusote/","","","$29,200",""
"1604870588-2115","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","5. EN GRANO. Café 18 Orgánico. Sierra Nevada Sta. Marta  500 g. Ciénaga, Magdalena.","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/cafe-18-organico-certificado-por-ecocert-sierra-nevada-en-el-departamento-del-cesar-asociacion-entre-sierras-500-g-en-grano/","5. EN GRANO. Café 18 Orgánico. Sierra Nevada Sta. Marta  500 g. Ciénaga, Magdalena.","","",""
